trip_id,species,genus,species_epithet,scientific_name,group,country,region,dive_site,site_type,sighting_date_raw,n_indiv,sighting_date,year,month,ym,eco_group,note
https://www.thesmilingseahorse.com/blog/exploring-the-burma-banks7156581,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Burma Banks,region,2018-03-31,12,2018-03-31,2018,3,2018-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/fantastic-food-awesome-dives-very-good-organisation,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Similan,Similan Islands,region,2014-11-26,3,2014-11-26,2014,11,2014-11-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/february-12th-2019,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,Mergui Archipelago,region,2019-02-12,1,2019-02-12,2019,2,2019-02-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/february-12th-2019,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Mergui Archipelago,region,2019-02-12,1,2019-02-12,2019,2,2019-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/february-12th-2019,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Myanmar,Mergui,Mergui Archipelago,region,2019-02-12,1,2019-02-12,2019,2,2019-02-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/first-cruise-of-the-season,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Myanmar,Mergui,Mergui Archipelago,region,2012-11-11,1,2012-11-11,2012,11,2012-11-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/first-cruise-of-the-season,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,Cathedral,site,2012-11-11,1,2012-11-11,2012,11,2012-11-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/first-manta-at-black-rock,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,Black Rock,site,2017-12-15,1,2017-12-15,2017,12,2017-12-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/first-north-and-south-andaman-cruise-for-the-smiling-seahorse,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Koh Lanta,Hin Daeng,site,2021-12-10,1,2021-12-10,2021,12,2021-12-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/first-thailand-trip-of-the-year,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Similan,Koh Tachai,site,2015-01-16,1,2015-01-16,2015,1,2015-01-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/first-trip-in-thailand-for-2016,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Surin,Surin Islands,region,2016-01-17,1,2016-01-17,2016,1,2016-01-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/first-trip-in-thailand-for-2016,zebra shark,Stegostoma,tigrinum,Stegostoma tigrinum,shark,Thailand,Surin,Surin Islands,region,2016-01-17,1,2016-01-17,2016,1,2016-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/first-trip-of-the-season-what-an-apetizer,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Thailand,Surin,Surin Islands,region,2016-11-06,5,2016-11-06,2016,11,2016-11-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/first-trip-of-the-season-what-an-apetizer,whitetip reef shark,Triaenodon,obesus,Triaenodon obesus,shark,Thailand,Surin,Surin Islands,region,2016-11-06,2,2016-11-06,2016,11,2016-11-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/first-trip-of-the-season-what-an-apetizer,blacktip reef shark,Carcharhinus,melanopterus,Carcharhinus melanopterus,shark,Thailand,Surin,Surin Islands,region,2016-11-06,3,2016-11-06,2016,11,2016-11-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/first-trip-of-the-season-what-an-apetizer,zebra shark,Stegostoma,tigrinum,Stegostoma tigrinum,shark,Thailand,Surin,Surin Islands,region,2016-11-06,1,2016-11-06,2016,11,2016-11-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/first-whale-shark-of-the-season-in-burma,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,Mergui Archipelago,region,2018-12-14,1,2018-12-14,2018,12,2018-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/first-whale-shark-of-the-season-in-burma,brown banded bamboo shark,Chiloscyllium,punctatum,Chiloscyllium punctatum,shark,Myanmar,Mergui,Mergui Archipelago,region,2018-12-14,3,2018-12-14,2018,12,2018-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/first-whale-shark-of-the-season-in-burma,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Myanmar,Mergui,Mergui Archipelago,region,2018-12-14,1,2018-12-14,2018,12,2018-12-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/fresh-start-of-the-new-season-and-already-great-reviews,whitetip reef shark,Triaenodon,obesus,Triaenodon obesus,shark,Myanmar,Mergui,Mergui Archipelago,region,2018-12-14,1,2018-12-14,2018,12,2018-12-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/frog-fishs-enjoy-their-quiet-hangout-in-mergui-archipelago,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,Mergui Archipelago,region,2013-09-01,1,2013-09-01,2013,9,2013-09-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/full-moon-diving-party,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,Mergui Archipelago,region,2019-12-21,3,2019-12-21,2019,12,2019-12-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/full-moon-diving-party,jenkins' whipray,Pateobatis,jenkinsii,Pateobatis jenkinsii,ray,Myanmar,Mergui,Mergui Archipelago,region,2019-12-21,8,2019-12-21,2019,12,2019-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/full-moon-diving-party,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Mergui Archipelago,region,2019-12-21,5,2019-12-21,2019,12,2019-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/full-moon-diving-party,grey reef shark,Carcharhinus,amblyrhynchos,Carcharhinus amblyrhynchos,shark,Myanmar,Mergui,Mergui Archipelago,region,2019-12-21,3,2019-12-21,2019,12,2019-12-01,Reef_sharks,mobile reef-associated
https://www.thesmilingseahorse.com/blog/full-moon-diving-party,guitarfish,Rhinobatidae,spp,Rhinobatidae spp,ray,Myanmar,Mergui,Mergui Archipelago,region,2019-12-21,1,2019-12-21,2019,12,2019-12-01,Wedgefish_guitarfish,family/group-level
https://www.thesmilingseahorse.com/blog/good-bye-2020-hello-2021,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Thailand,Surin,Richelieu Rock,site,2021-01-08,1,2021-01-08,2021,1,2021-01-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/good-bye-2020-hello-2021,whitetip reef shark,Triaenodon,obesus,Triaenodon obesus,shark,Thailand,Similan,Shark Fin Reef,site,2021-01-08,3,2021-01-08,2021,1,2021-01-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/good-bye-2020-hello-2021,tiger shark,Galeocerdo,cuvier,Galeocerdo cuvier,shark,Thailand,Similan,Shark Fin Reef,site,2021-01-08,1,2021-01-08,2021,1,2021-01-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/good-bye-2020-hello-2021,whitetip reef shark,Triaenodon,obesus,Triaenodon obesus,shark,Thailand,Similan,Elephant Head Rock,site,2021-01-08,5,2021-01-08,2021,1,2021-01-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/great-atmosphere-on-board,jenkins' whipray,Pateobatis,jenkinsii,Pateobatis jenkinsii,ray,Thailand,Similan,Similan Islands,region,2019-02-15,1,2019-02-15,2019,2,2019-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/great-atmosphere-on-board,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Thailand,Similan,Similan Islands,region,2019-02-15,1,2019-02-15,2019,2,2019-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/great-atmosphere-on-board,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Thailand,Similan,Similan Islands,region,2019-02-15,3,2019-02-15,2019,2,2019-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/great-trip-with-friends,jenkins' whipray,Pateobatis,jenkinsii,Pateobatis jenkinsii,ray,Myanmar,Mergui,Mergui Archipelago,region,2016-12-16,3,2016-12-16,2016,12,2016-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/great-trip-with-friends,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,Mergui Archipelago,region,2016-12-16,2,2016-12-16,2016,12,2016-12-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/great-trip-with-friends,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,Mergui Archipelago,region,2016-12-16,1,2016-12-16,2016,12,2016-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/happy-new-year,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,Mergui Archipelago,region,2016-01-05,3,2016-01-05,2016,1,2016-01-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/happy-new-year,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Mergui Archipelago,region,2016-01-05,3,2016-01-05,2016,1,2016-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/happy-new-year,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,Shark Cave,site,2016-01-05,2,2016-01-05,2016,1,2016-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/happy-new-year-trip-north-to-south-andaman-from-27th-of-december-2022-to-3rd-of-january,mobula ray,Mobula,spp,Mobula spp,ray,Thailand,Koh Lipe,8 Mile Rock,site,2022-01-11,1,2022-01-11,2022,1,2022-01-01,Mobulids,group-level
https://www.thesmilingseahorse.com/blog/happy-new-year-trip-north-to-south-andaman-from-27th-of-december-2022-to-3rd-of-january,guitarfish,Rhinobatidae,spp,Rhinobatidae spp,ray,Thailand,Surin,Surin Islands,region,2022-01-11,1,2022-01-11,2022,1,2022-01-01,Wedgefish_guitarfish,family/group-level
https://www.thesmilingseahorse.com/blog/happy-new-year-trip-north-to-south-andaman-from-27th-of-december-2022-to-3rd-of-january,zebra shark,Stegostoma,tigrinum,Stegostoma tigrinum,shark,Thailand,Similan,Boulder City,site,2022-01-11,1,2022-01-11,2022,1,2022-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/happy-new-year-trip-north-to-south-andaman-from-27th-of-december-2022-to-3rd-of-january,blacktip reef shark,Carcharhinus,melanopterus,Carcharhinus melanopterus,shark,Thailand,Phuket,Koh Bida Nok,site,2022-01-11,6,2022-01-11,2022,1,2022-01-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/happy-new-year-trip-north-to-south-andaman-from-27th-of-december-2022-to-3rd-of-january,zebra shark,Stegostoma,tigrinum,Stegostoma tigrinum,shark,Thailand,Phuket,Shark Point,site,2022-01-11,1,2022-01-11,2022,1,2022-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/happy-new-year9650840,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,Mergui Archipelago,region,2017-01-07,1,2017-01-07,2017,1,2017-01-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/happy-new-year9650840,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Mergui Archipelago,region,2017-01-07,4,2017-01-07,2017,1,2017-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/happy-new-year9650840,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,Mergui Archipelago,region,2017-01-07,5,2017-01-07,2017,1,2017-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/hello-big-guys,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Myanmar,Mergui,North Twin,site,2017-03-21,1,2017-03-21,2017,3,2017-03-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/huge-manta-in-myanmar,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,North Twin,site,2015-11-20,1,2015-11-20,2015,11,2015-11-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/im-so-glad-i-chose-to-dive-with-you,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Thailand,Similan,Similan Islands,region,2014-11-13,1,2014-11-13,2014,11,2014-11-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/incredible-thailand,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Surin,Koh Surin,region,2014-11-13,1,2014-11-13,2014,11,2014-11-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/incredible-thailand,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Surin,Koh Surin,region,2014-11-13,1,2014-11-13,2014,11,2014-11-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/incredible-thailand,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Thailand,Surin,Koh Chi,site,2014-11-29,1,2014-11-29,2014,11,2014-11-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/january-29th-2017,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,Mergui Archipelago,region,2017-01-29,3,2017-01-29,2017,1,2017-01-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/january-29th-2017,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,Mergui Archipelago,region,2017-01-29,1,2017-01-29,2017,1,2017-01-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/january-29th-2017,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,Mergui Archipelago,region,2017-01-29,5,2017-01-29,2017,1,2017-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/january-29th-2017,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Mergui Archipelago,region,2017-01-29,2,2017-01-29,2017,1,2017-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/koh-tachai-unforgettable-thats-what-you-are,zebra shark,Stegostoma,tigrinum,Stegostoma tigrinum,shark,Thailand,Similan,Koh Bon,site,2014-12-26,1,2014-12-26,2014,12,2014-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/last-reviews-from-our-dear-guests-from-all-around-the-world,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Similan,Similan Islands,region,2014-12-26,3,2014-12-26,2014,12,2014-12-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/last-reviews-of-the-season,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,Mergui Archipelago,region,2018-04-30,1,2018-04-30,2018,4,2018-04-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/last-reviews-of-the-season,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Myanmar,Mergui,Mergui Archipelago,region,2018-04-30,1,2018-04-30,2018,4,2018-04-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/last-reviews-thank-you,reef manta,Mobula,alfredii,Mobula alfredii,ray,Myanmar,Mergui,Black Rock,site,2018-04-12,3,2018-04-12,2018,4,2018-04-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/last-reviews-thank-you,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Myanmar,Mergui,Mergui Archipelago,region,2018-04-12,1,2018-04-12,2018,4,2018-04-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/last-trip-of-the-season-may-1st-to-9th-2019,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Thailand,Similan,Similan Islands,region,2018-04-12,1,2018-04-12,2018,4,2018-04-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/leopard-sharks-are-dancing-in-burma,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,Shark Cave,site,2015-12-19,1,2015-12-19,2015,12,2015-12-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/leopard-sharks-are-dancing-in-burma,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Mergui Archipelago,region,2015-12-19,1,2015-12-19,2015,12,2015-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/leopard-sharks-are-dancing-in-burma,zebra shark,Stegostoma,tigrinum,Stegostoma tigrinum,shark,Myanmar,Mergui,Mergui Archipelago,region,2015-12-19,2,2015-12-19,2015,12,2015-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/liveaboard-dive-trip-report-mergui-archipelago-march-6-12-2025,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,Black Rock,site,2025-03-08,3,2025-03-08,2025,3,2025-03-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/liveaboard-dive-trip-report-mergui-archipelago-march-6-12-2025,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Similan,Eagle Rock,site,2025-03-10,1,2025-03-10,2025,3,2025-03-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/liveaboard-dive-trip-report-mergui-archipelago-march-6-12-2025,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Square Rock,site,2025-03-09,1,2025-03-09,2025,3,2025-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/liveaboard-dive-trip-report-mergui-archipelago-march-6-12-2025,jenkins' whipray,Pateobatis,jenkinsii,Pateobatis jenkinsii,ray,Myanmar,Mergui,Black Rock,site,2025-03-12,3,2025-03-12,2025,3,2025-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/liveaboard-dive-trip-report-mergui-archipelago-march-6-12-2025,brown banded bamboo shark,Chiloscyllium,punctatum,Chiloscyllium punctatum,shark,Myanmar,Mergui,Submarine,site,2025-03-09,1,2025-03-09,2025,3,2025-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/macro-heaven,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Mergui Archipelago,region,2014-12-09,4,2014-12-09,2014,12,2014-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/macro-heaven,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,Mergui Archipelago,region,2014-12-09,5,2014-12-09,2014,12,2014-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/manta-festival-and-underwater-clean-up,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,South Twin,site,2019-12-12,4,2019-12-12,2019,12,2019-12-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/manta-festival-and-underwater-clean-up,jenkins' whipray,Pateobatis,jenkinsii,Pateobatis jenkinsii,ray,Myanmar,Mergui,Mergui Archipelago,region,2019-12-12,6,2019-12-12,2019,12,2019-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/manta-festival-and-underwater-clean-up,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Myanmar,Mergui,Mergui Archipelago,region,2019-12-12,1,2019-12-12,2019,12,2019-12-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/manta-festival-in-black-rock,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,Black Rock,site,2013-12-30,20,2013-12-30,2013,12,2013-12-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/manta-festival-in-black-rock2828386,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,Black Rock,site,2017-03-05,5,2017-03-05,2017,3,2017-03-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/manta-festival-in-black-rock2828386,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Mergui Archipelago,region,2017-03-05,3,2017-03-05,2017,3,2017-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/manta-festival-in-black-rock2828386,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,Mergui Archipelago,region,2017-03-05,5,2017-03-05,2017,3,2017-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/manta-festival-in-black-rock2828386,whitetip reef shark,Triaenodon,obesus,Triaenodon obesus,shark,Myanmar,Mergui,Mergui Archipelago,region,2017-03-05,7,2017-03-05,2017,3,2017-03-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/manta-madness-to-celebrate-the-end-of-2017,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,Black Rock,site,2018-01-04,5,2018-01-04,2018,1,2018-01-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/manta-madness-to-celebrate-the-end-of-2017,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,Shark Cave,site,2018-01-04,1,2018-01-04,2018,1,2018-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/mantas-again,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,Black Rock,site,2018-02-19,8,2018-02-19,2018,2,2018-02-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/mantas-again,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,Mergui Archipelago,region,2018-02-19,3,2018-02-19,2018,2,2018-02-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/mantas-again,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,Mergui Archipelago,region,2018-02-19,9,2018-02-19,2018,2,2018-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/mantas-have-arrived,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,Mergui Archipelago,region,2012-12-31,4,2012-12-31,2012,12,2012-12-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/mantas-in-koh-bon-and-koh-tachai,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Similan,Koh Bon,site,2019-04-05,3,2019-04-05,2019,4,2019-04-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/mantas-in-koh-bon-and-koh-tachai,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Similan,Koh Tachai,site,2019-04-05,2,2019-04-05,2019,4,2019-04-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/mantas-magic,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Andaman (unspecified),Andaman Sea,region,2017-04-09,9,2017-04-09,2017,4,2017-04-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/meet-the-mantas,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,Black Rock,site,2015-03-03,2,2015-03-03,2015,3,2015-03-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/merry-christmas,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,Western Rocky,site,2019-12-29,1,2019-12-29,2019,12,2019-12-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/merry-christmas,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,South Twin,site,2019-12-29,3,2019-12-29,2019,12,2019-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/merry-xmas-thank-you-santa-for-being-so-generous,reef manta,Mobula,alfredii,Mobula alfredii,ray,Myanmar,Mergui,Mergui Archipelago,region,2018-12-26,3,2018-12-26,2018,12,2018-12-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/merry-xmas-thank-you-santa-for-being-so-generous,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Mergui Archipelago,region,2018-12-26,1,2018-12-26,2018,12,2018-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/new-season-and-still-awesome-diving-in-burma,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Burma Banks,Burma Banks,region,2019-11-23,5,2019-11-23,2019,11,2019-11-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/new-season-and-still-awesome-diving-in-burma,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Burma Banks,region,2019-11-23,10,2019-11-23,2019,11,2019-11-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/new-season-and-still-awesome-diving-in-burma,tiger shark,Galeocerdo,cuvier,Galeocerdo cuvier,shark,Myanmar,Burma Banks,Burma Banks,region,2019-11-23,1,2019-11-23,2019,11,2019-11-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/new-year-on-our-liveaboard-in-burma,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,South Twin,site,2020-01-07,5,2020-01-07,2020,1,2020-01-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/new-year-on-our-liveaboard-in-burma,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,South Twin,site,2020-01-07,5,2020-01-07,2020,1,2020-01-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/new-year-on-our-liveaboard-in-burma,silvertip shark,Carcharhinus,albimarginatus,Carcharhinus albimarginatus,shark,Myanmar,Burma Banks,Burma Banks,region,2020-01-07,1,2020-01-07,2020,1,2020-01-01,Large_coastal_sharks,NA
https://www.thesmilingseahorse.com/blog/new-year-on-our-liveaboard-in-burma,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Burma Banks,region,2020-01-07,8,2020-01-07,2020,1,2020-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/north-and-south-andaman-liveaboard-january-4th-2022,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Thailand,Similan,Koh Tachai,site,2022-01-14,1,2022-01-14,2022,1,2022-01-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/north-and-south-andaman-liveaboard-january-4th-2022,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Thailand,Koh Lipe,8 Mile Rock,site,2022-01-14,1,2022-01-14,2022,1,2022-01-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/north-and-south-andaman-liveaboard-january-4th-2022,blacktip reef shark,Carcharhinus,melanopterus,Carcharhinus melanopterus,shark,Thailand,Phuket,Koh Bida Nok,site,2022-01-14,3,2022-01-14,2022,1,2022-01-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/north-andaman-trip-report-29th-of-march-2022,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Thailand,Similan,Koh Bon,site,2022-04-06,1,2022-04-06,2022,4,2022-04-01,Resident_or_benthic,arguable mobility
